Future.ID,Strategy.ID,Strategy,REGION,TECHNOLOGY,COMMODITY,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,STORAGEINTRADAY,STORAGEINTRAYEAR,UDC,Conversionls,Conversionld,Conversionlh,UDCTag,DiscountRate,DiscountRateIdv,CapacityToActivityUnit,OperationalLife,TotalTechnologyModelPeriodActivityLowerLimit,TotalTechnologyModelPeriodActivityUpperLimit,ModelPeriodEmissionLimit,UDCConstant,UDCMultiplierTotalCapacity,UDCMultiplierActivity,YearSplit,DaySplit,CapitalCost,FixedCost,ResidualCapacity,TotalAnnualMaxCapacity,TotalAnnualMaxCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,VariableCost,InputActivityRatio,OutputActivityRatio,OperationalLifeStorage,StorageLevelStart,CapitalCostStorage,TechnologyToStorage,TechnologyFromStorage,CapacityFactor,SpecifiedAnnualDemand,SpecifiedDemandProfile,EmissionsPenalty,EmissionActivityRatio,CapitalRecoveryFactor,PvAnnuity
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2023,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2024,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2025,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2026,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2027,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2028,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2029,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2030,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2031,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2032,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2033,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2034,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2035,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2036,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2037,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2038,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2039,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2040,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2041,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2042,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2043,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2044,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2045,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2046,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2047,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2048,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2049,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2050,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2051,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2052,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2053,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2054,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2055,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2056,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2057,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2058,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2059,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_COAL,,,,2060,,,,,,,,MINLFCOAL,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2020,,,,,,,,RESMAR,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2021,,,,,,,,RESMAR,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2022,,,,,,,,RESMAR,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2023,,,,,,,,RESMAR,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2024,,,,,,,,RESMAR,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2025,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2026,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2027,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2028,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2029,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2030,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2031,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2032,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2033,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2034,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2035,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2036,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2037,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2038,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2039,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2040,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2041,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2042,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2043,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2044,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2045,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2046,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2047,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2048,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2049,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2050,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2051,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2052,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2053,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2054,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2055,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2056,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2057,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2058,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2059,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_BIOM,,,,2060,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2020,,,,,,,,RESMAR,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2021,,,,,,,,RESMAR,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2022,,,,,,,,RESMAR,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2023,,,,,,,,RESMAR,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2024,,,,,,,,RESMAR,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2025,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2026,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2027,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2028,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2029,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2030,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2031,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2032,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2033,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2034,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2035,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2036,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2037,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2038,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2039,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2040,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2041,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2042,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2043,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2044,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2045,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2046,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2047,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2048,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2049,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2050,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2051,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2052,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2053,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2054,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2055,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2056,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2057,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2058,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2059,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2060,,,,,,,,RESMAR,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2020,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2021,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2022,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2023,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2024,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2025,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2026,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2027,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2028,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2029,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2030,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2031,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2032,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2033,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2034,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2035,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2036,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2037,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2038,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2039,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2040,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2041,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2042,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2043,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2044,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2045,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2046,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2047,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2048,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2049,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2050,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Scenario1,RE1,RSA_POW_PP_PEAK,,,,2051,,,,,,,,MINLFPEAK,,,,,,,,,,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,
