box 23,box 23,box 23,box 23
min,max,qp value,qp value
403.2861320802,766.94088481315,,6.830135617978716e-19
0.0430864158,0.124043736,,0.3048639250396721
3469.951155423157,3669.6626777490355,,0.4634435174288679
7.15883389905,18.0736431164,0.4634435174288679,
