box 47,box 47,box 47,box 47
min,max,qp value,qp value
0.0168393475,0.15253823835,,0.0002558388500422309
67.9536527296,1213.340267459,,0.43168483295895077
859.4530001753,1049.5662820039,3.8243135786750906e-19,
0.08221556564999999,0.1927989501,8.521315374291344e-06,
0.0265824651,0.2818405622,0.43168483295895077,
